year,office,state,race,pollster,partisan,start,end,sample,population,dem,rep,grade
2022,S,AZ,Senate,Fabrizio/Impact,,2022-09-08,2022-09-15,500,lv,50.0,42.0,1.7
2022,S,AZ,Senate,Fabrizio/Impact,,2022-09-08,2022-09-15,500,lv,52.0,45.0,1.7
2022,S,AZ,Senate,Trafalgar Group,R,2022-09-14,2022-09-17,1080,lv,46.6,45.4,0.7
2022,S,AZ,Senate,Data for Progress,,2022-09-15,2022-09-19,768,lv,48.0,47.0,2.6
2022,S,AZ,Senate,Marist College,,2022-09-19,2022-09-22,1260,rv,51.0,41.0,2.9
2022,S,AZ,Senate,Suffolk,,2022-09-21,2022-09-25,500,lv,49.0,42.2,2.9
2022,S,AZ,Senate,Beacon/Shaw,,2022-09-22,2022-09-26,1008,rv,46.0,40.0,2.8
2022,S,AZ,Senate,CNN/SSRS,,2022-09-26,2022-10-02,795,lv,51.0,45.0,2.8
2022,S,AZ,Senate,CNN/SSRS,,2022-09-26,2022-10-02,900,rv,52.0,42.0,2.8
2022,S,AZ,Senate,YouGov,,2022-09-30,2022-10-04,1161,lv,51.0,48.0,3.0
2022,S,AZ,Senate,OH Predictive Insights / MBQF,,2022-10-04,2022-10-06,674,lv,46.0,33.0,2.4
2022,S,AZ,Senate,Center Street PAC,D,2022-10-04,2022-10-09,894,rv,54.0,32.0,1.0
2022,S,AZ,Senate,Center Street PAC,D,2022-10-04,2022-10-09,551,lv,55.0,38.0,1.0
2022,S,AZ,Senate,OnMessage Inc.,R,2022-10-08,2022-10-10,600,lv,46.0,43.0,1.1
2022,S,AZ,Senate,Ascend Action,,2022-10-08,2022-10-10,954,lv,48.0,44.0,0.7
2022,S,AZ,Senate,InsiderAdvantage,,2022-10-11,2022-10-11,550,rv,46.0,41.6,2.0
2022,S,AZ,Senate,HighGround,,2022-10-12,2022-10-13,500,lv,42.4,39.6,1.8
2022,S,AZ,Senate,Hart Research Associates,D,2022-10-10,2022-10-13,502,lv,47.0,43.0,1.0
2022,S,AZ,Senate,Wick,,2022-10-08,2022-10-13,1000,lv,48.9,46.4,1.4
2022,S,AZ,Senate,Trafalgar Group,R,2022-10-16,2022-10-17,1078,lv,47.4,46.4,0.7
2022,S,AZ,Senate,Data for Progress,,2022-10-11,2022-10-17,893,lv,47.0,47.0,2.6
2022,S,AZ,Senate,Susquehanna,,2022-10-14,2022-10-18,600,lv,47.7,44.5,2.3
2022,S,AZ,Senate,co/efficient,R,2022-10-20,2022-10-21,1111,lv,46.6,44.8,1.1
2022,S,AZ,Senate,InsiderAdvantage,,2022-10-24,2022-10-25,550,lv,45.0,43.0,2.0
2022,S,AZ,Senate,Siena/NYT,,2022-10-24,2022-10-26,604,lv,51.0,45.0,3.0
2022,S,AZ,Senate,OH Predictive Insights / MBQF,,2022-10-24,2022-10-26,600,lv,48.0,46.0,2.4
2022,S,AZ,Senate,Fabrizio,R,2022-10-24,2022-10-26,800,lv,47.0,46.0,1.7
2022,S,AZ,Senate,Fabrizio,R,2022-10-24,2022-10-26,800,lv,49.0,49.0,1.7
2022,S,AZ,Senate,BSP Research/Shaw & Company,,2022-10-19,2022-10-26,1000,rv,44.0,40.0,2.0
2022,S,AZ,Senate,BSP Research/Shaw & Company,,2022-10-19,2022-10-26,669,lv,47.0,43.0,2.0
2022,S,AZ,Senate,Phillips Academy,,2022-10-29,2022-10-30,985,lv,47.2,46.6,1.7
2022,S,AZ,Senate,Wick,,2022-10-26,2022-10-30,1122,lv,49.2,46.9,1.4
2022,S,AZ,Senate,Beacon/Shaw,,2022-10-26,2022-10-30,1003,lv,47.0,45.0,2.8
2022,S,AZ,Senate,Center Street PAC,D,2022-10-25,2022-10-30,958,rv,54.0,36.0,1.0
2022,S,AZ,Senate,Center Street PAC,D,2022-10-25,2022-10-30,558,lv,55.0,45.0,1.0
2022,S,AZ,Senate,Emerson,,2022-10-30,2022-11-01,1000,lv,47.7,48.1,2.9
2022,S,AZ,Senate,InsiderAdvantage,,2022-11-02,2022-11-02,550,lv,48.0,48.0,2.0
2022,S,AZ,Senate,Remington,,2022-11-01,2022-11-02,1075,lv,48.0,47.0,2.6
2022,S,AZ,Senate,HighGround,,2022-11-01,2022-11-02,500,lv,46.4,45.0,1.8
2022,S,AZ,Senate,Marist College,,2022-10-31,2022-11-02,1157,rv,49.0,45.0,2.9
2022,S,AZ,Senate,Patriot Polling,,2022-10-30,2022-11-02,814,rv,48.6,47.9,1.1
2022,S,AZ,Senate,Civiqs,,2022-10-29,2022-11-02,852,lv,49.0,49.0,2.4
2022,S,AZ,Senate,KAConsulting LLC,R,2022-11-02,2022-11-03,501,lv,47.0,46.0,1.5
2022,S,AZ,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,51.0,47.0,2.4
2022,S,AZ,Senate,Data Orbital,,2022-11-04,2022-11-06,550,lv,48.2,46.5,2.9
2022,S,AZ,Senate,Data for Progress,,2022-11-02,2022-11-06,1359,lv,49.0,50.0,2.6
2022,S,AZ,Senate,Targoz Market Research,,2022-11-02,2022-11-06,809,rv,46.0,43.0,1.8
2022,S,AZ,Senate,Targoz Market Research,,2022-11-02,2022-11-06,560,lv,50.0,47.0,1.8
2022,S,AZ,Senate,Trafalgar Group,R,2022-11-05,2022-11-07,1094,lv,46.7,48.2,0.7
2022,S,CA,Senate,SurveyUSA,,2022-10-07,2022-10-10,1013,lv,56.0,34.0,2.8
2022,S,CA,Senate,SurveyUSA,,2022-10-07,2022-10-10,1013,lv,56.0,34.0,2.8
2022,S,CA,Senate,ActiVote,,2022-07-22,2022-10-20,208,lv,65.0,35.0,
2022,S,CA,Senate,USC Schwarzenegger Institute,,2022-10-30,2022-11-02,802,rv,63.0,37.0,1.5
2022,S,CA,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,53.0,37.0,2.4
2022,S,CA,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,53.0,37.0,2.4
2022,S,CO,Senate,Global Strategy Group,D,2022-06-02,2022-06-08,400,rv,49.0,36.0,1.8
2022,S,CO,Senate,McLaughlin,R,2022-07-24,2022-07-26,500,lv,48.0,40.3,0.5
2022,S,CO,Senate,Trafalgar Group,R,2022-08-15,2022-08-19,1087,lv,47.4,41.6,0.7
2022,S,CO,Senate,Tarrance,R,2022-08-22,2022-08-25,600,lv,48.0,47.0,1.6
2022,S,CO,Senate,PPP,,2022-08-30,2022-08-31,782,v,46.0,35.0,1.4
2022,S,CO,Senate,Emerson,,2022-09-18,2022-09-19,1000,lv,45.5,35.9,2.9
2022,S,CO,Senate,Trafalgar Group,R,2022-09-20,2022-09-24,1078,lv,48.6,42.6,0.7
2022,S,CO,Senate,Keating Research/Magellan Strategies,,2022-09-18,2022-09-26,1060,lv,46.0,36.0,
2022,S,CO,Senate,OnMessage Inc.,R,2022-09-20,2022-09-27,600,lv,46.0,45.0,1.1
2022,S,CO,Senate,Data for Progress,,2022-10-03,2022-10-06,1005,lv,50.0,41.0,2.6
2022,S,CO,Senate,Marist College,,2022-10-03,2022-10-06,1127,rv,48.0,41.0,2.9
2022,S,CO,Senate,Global Strategy Group,D,2022-10-06,2022-10-11,800,rv,50.0,35.0,1.8
2022,S,CO,Senate,Global Strategy Group,D,2022-10-06,2022-10-11,800,lv,49.0,38.0,1.8
2022,S,CO,Senate,Global Strategy Group,D,2022-10-06,2022-10-11,800,rv,53.0,40.0,1.8
2022,S,CO,Senate,Global Strategy Group,D,2022-10-06,2022-10-11,800,lv,52.0,42.0,1.8
2022,S,CO,Senate,Civiqs,,2022-10-15,2022-10-18,600,lv,54.0,41.0,2.4
2022,S,CO,Senate,YouGov,,2022-10-11,2022-10-19,709,lv,56.0,42.0,3.0
2022,S,CO,Senate,co/efficient,R,2022-10-24,2022-10-25,826,lv,49.9,34.4,1.1
2022,S,CO,Senate,Emerson,,2022-10-26,2022-10-29,1000,lv,51.4,43.3,2.9
2022,S,CO,Senate,Trafalgar Group,R,2022-10-30,2022-11-01,1084,lv,47.6,46.1,0.7
2022,S,CO,Senate,Data for Progress,,2022-11-02,2022-11-05,1983,lv,51.0,44.0,2.6
2022,S,CO,Senate,co/efficient,R,2022-11-03,2022-11-07,856,lv,51.0,43.0,1.1
2022,S,CT,Senate,Emerson,,2022-05-10,2022-05-11,1000,rv,52.2,36.4,2.9
2022,S,CT,Senate,McLaughlin,R,2022-07-26,2022-07-27,500,lv,45.2,33.0,0.5
2022,S,CT,Senate,Emerson,,2022-09-07,2022-09-09,1000,lv,48.8,36.1,2.9
2022,S,CT,Senate,Quinnipiac,,2022-09-15,2022-09-19,1911,lv,57.0,40.0,2.8
2022,S,CT,Senate,Western New England University,,2022-09-15,2022-09-21,766,rv,51.0,37.0,2.5
2022,S,CT,Senate,Western New England University,,2022-09-15,2022-09-21,626,lv,53.0,40.0,2.5
2022,S,CT,Senate,Fabrizio,,2022-10-10,2022-10-13,1200,lv,49.0,44.0,1.7
2022,S,CT,Senate,Emerson,,2022-10-19,2022-10-21,1000,lv,54.0,41.7,2.9
2022,S,CT,Senate,Quinnipiac,,2022-10-19,2022-10-23,1879,lv,56.0,41.0,2.8
2022,S,CT,Senate,Long Island University,,2022-10-24,2022-10-26,1004,a,51.0,26.0,1.1
2022,S,FL,Senate,Sachs Media,,2021-06-19,2021-06-21,650,rv,39.0,46.0,1.5
2022,S,FL,Senate,The Political Matrix/The Listener Group,,2021-06-27,2021-06-27,681,lv,39.6,60.4,0.7
2022,S,FL,Senate,Susquehanna,,2021-08-04,2021-08-10,700,rv,39.0,50.0,2.3
2022,S,FL,Senate,St. Pete Polls,,2021-08-16,2021-08-17,2068,rv,46.1,48.1,2.4
2022,S,FL,Senate,Change Research,D,2021-08-14,2021-08-17,1585,lv,44.0,47.0,1.4
2022,S,FL,Senate,The Political Matrix/The Listener Group,,2021-08-14,2021-08-18,1000,lv,45.1,54.9,0.7
2022,S,FL,Senate,Redfield & Wilton Strategies,,2021-08-20,2021-08-24,1000,rv,34.0,46.0,1.8
2022,S,FL,Senate,Redfield & Wilton Strategies,,2021-08-20,2021-08-24,1000,lv,37.0,48.0,1.8
2022,S,FL,Senate,VCreek/AMG,R,2021-09-23,2021-09-27,405,lv,38.0,42.0,1.1
2022,S,FL,Senate,Saint Leo U.,,2021-10-17,2021-10-23,500,a,28.6,46.8,1.3
2022,S,FL,Senate,Sachs Media,,2021-10-30,2021-11-02,505,rv,49.0,51.0,1.5
2022,S,FL,Senate,Redfield & Wilton Strategies,,2021-11-09,2021-11-09,867,rv,33.0,45.0,1.8
2022,S,FL,Senate,Redfield & Wilton Strategies,,2021-11-09,2021-11-09,737,lv,36.0,48.0,1.8
2022,S,FL,Senate,St. Pete Polls,,2021-11-18,2021-11-19,2896,rv,44.3,51.0,2.4
2022,S,FL,Senate,Suffolk,,2022-01-26,2022-01-29,500,lv,41.4,48.6,2.9
2022,S,FL,Senate,Mason-Dixon,,2022-02-07,2022-02-10,625,rv,42.0,49.0,2.6
2022,S,FL,Senate,U. North Florida,,2022-02-07,2022-02-20,685,rv,34.0,46.0,2.8
2022,S,FL,Senate,Center Street PAC,D,2022-03-04,2022-03-04,1102,a,26.0,48.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-03-04,2022-03-04,898,rv,27.0,47.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-03-04,2022-03-04,472,lv,34.0,51.0,1.0
2022,S,FL,Senate,Saint Leo U.,,2022-02-28,2022-03-12,500,lv,27.4,45.0,1.3
2022,S,FL,Senate,Phillips Academy,,2022-05-07,2022-05-09,543,rv,36.0,34.0,1.7
2022,S,FL,Senate,PPP,D,2022-05-26,2022-05-27,655,v,41.0,47.0,1.4
2022,S,FL,Senate,Center Street PAC,D,2022-07-09,2022-07-09,908,a,38.0,48.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-07-09,2022-07-09,734,rv,39.0,47.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-07-09,2022-07-09,445,lv,42.0,51.0,1.0
2022,S,FL,Senate,Clarity,D,2022-07-26,2022-07-31,2244,lv,45.0,45.0,1.6
2022,S,FL,Senate,Change Research,D,2022-08-02,2022-08-05,1031,lv,46.0,46.0,1.4
2022,S,FL,Senate,U. North Florida,,2022-08-08,2022-08-12,1534,lv,48.0,44.0,2.8
2022,S,FL,Senate,Center Street PAC,D,2022-08-12,2022-08-14,996,rv,39.0,46.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-08-12,2022-08-14,610,lv,41.0,52.0,1.0
2022,S,FL,Senate,Impact Research,D,2022-08-12,2022-08-18,800,lv,46.0,49.0,1.5
2022,S,FL,Senate,Sachs Media,,2022-08-20,2022-08-20,600,lv,43.0,45.0,1.5
2022,S,FL,Senate,Clarity,D,2022-08-25,2022-08-30,3017,rv,45.0,46.0,1.6
2022,S,FL,Senate,Fabrizio/Impact,,2022-08-24,2022-08-31,500,lv,47.0,49.0,1.7
2022,S,FL,Senate,Susquehanna,,2022-08-29,2022-09-03,500,lv,44.0,47.0,2.3
2022,S,FL,Senate,InsiderAdvantage,,2022-09-05,2022-09-06,550,lv,44.0,46.0,2.0
2022,S,FL,Senate,Echelon Insights,,2022-08-31,2022-09-07,815,lv,41.0,50.0,2.7
2022,S,FL,Senate,Sachs Media,,2022-09-10,2022-09-10,600,lv,46.0,49.0,1.5
2022,S,FL,Senate,Center Street PAC,D,2022-09-09,2022-09-10,608,lv,45.0,50.0,1.0
2022,S,FL,Senate,Center Street PAC,D,2022-09-09,2022-09-10,999,rv,40.0,48.0,1.0
2022,S,FL,Senate,Suffolk,,2022-09-15,2022-09-18,500,lv,41.2,45.2,2.9
2022,S,FL,Senate,Civiqs,,2022-09-17,2022-09-20,617,lv,47.0,49.0,2.4
2022,S,FL,Senate,Siena,,2022-09-18,2022-09-25,669,lv,41.0,48.0,2.7
2022,S,FL,Senate,ActiVote,,2022-06-27,2022-09-25,210,lv,45.0,51.0,
2022,S,FL,Senate,Clarity,D,2022-09-22,2022-09-27,2860,lv,46.0,46.0,1.6
2022,S,FL,Senate,Mason-Dixon,,2022-09-26,2022-09-28,800,lv,41.0,47.0,2.6
2022,S,FL,Senate,African American Research Collaborative,D,2022-10-04,2022-10-11,1250,rv,40.0,42.0,0.8
2022,S,FL,Senate,RMG Research,,2022-10-10,2022-10-13,685,lv,45.0,50.0,2.3
2022,S,FL,Senate,Florida Atlantic University,,2022-10-12,2022-10-16,719,lv,42.0,47.7,2.0
2022,S,FL,Senate,Stetson University Center for Public Opinion Research,,2022-10-16,2022-10-20,644,lv,45.0,52.0,1.5
2022,S,FL,Senate,Sachs Media,,2022-10-22,2022-10-23,500,rv,43.0,48.0,1.5
2022,S,FL,Senate,Data for Progress,,2022-10-19,2022-10-23,1251,lv,44.0,51.0,2.6
2022,S,FL,Senate,U. North Florida,,2022-10-17,2022-10-24,622,lv,43.0,54.0,2.8
2022,S,FL,Senate,YouGov,,2022-10-20,2022-10-31,1117,rv,44.0,51.0,3.0
2022,S,FL,Senate,InsiderAdvantage,,2022-11-01,2022-11-01,550,lv,45.0,51.0,2.0
2022,S,FL,Senate,Victory Insights,,2022-10-30,2022-11-01,500,lv,45.7,49.7,1.3
2022,S,FL,Senate,Siena,,2022-10-30,2022-11-01,659,lv,43.0,51.0,2.7
2022,S,FL,Senate,Amber Integrated,,2022-11-01,2022-11-02,600,lv,40.0,49.0,1.5
2022,S,FL,Senate,Civiqs,,2022-10-29,2022-11-02,772,lv,45.0,52.0,2.4
2022,S,FL,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,44.0,54.0,2.4
2022,S,FL,Senate,Data for Progress,,2022-11-02,2022-11-06,1436,lv,43.0,55.0,2.6
2022,S,GA,Senate,Trafalgar Group/InsiderAdvantage,,2021-03-07,2021-03-09,1093,lv,45.5,47.7,
2022,S,GA,Senate,PPP,,2021-08-04,2021-08-05,622,v,48.0,46.0,1.4
2022,S,GA,Senate,Redfield & Wilton Strategies,,2021-11-09,2021-11-09,753,rv,45.0,39.0,1.8
2022,S,GA,Senate,Redfield & Wilton Strategies,,2021-11-09,2021-11-09,638,lv,48.0,42.0,1.8
2022,S,GA,Senate,NRSC,,2021-12-04,2021-12-08,831,lv,48.0,49.0,1.2
2022,S,GA,Senate,Quinnipiac,,2022-01-19,2022-01-24,1702,rv,48.0,49.0,2.8
2022,S,GA,Senate,U. Georgia SPIA,,2022-01-13,2022-01-24,872,rv,43.6,47.1,2.2
2022,S,GA,Senate,Wick,,2022-02-02,2022-02-06,1290,lv,45.6,46.5,1.4
2022,S,GA,Senate,Blueprint Polling,,2022-03-02,2022-03-08,662,lv,45.4,48.5,2.4
2022,S,GA,Senate,Emerson,,2022-04-01,2022-04-03,1013,lv,45.2,49.1,2.9
2022,S,GA,Senate,Grassroots Targeting,R,2022-04-03,2022-04-16,2500,rv,41.0,51.4,
2022,S,GA,Senate,SurveyUSA,,2022-04-22,2022-04-27,1278,lv,50.0,45.0,2.8
2022,S,GA,Senate,East Carolina University,,2022-06-06,2022-06-09,868,rv,47.4,46.6,2.6
2022,S,GA,Senate,Moore Information,R,2022-06-11,2022-06-16,800,lv,47.0,47.0,0.6
2022,S,GA,Senate,Change Research,D,2022-06-24,2022-06-27,704,rv,48.0,44.0,1.4
2022,S,GA,Senate,Quinnipiac,,2022-06-23,2022-06-27,1497,rv,54.0,44.0,2.8
2022,S,GA,Senate,Data for Progress,,2022-07-01,2022-07-06,1131,lv,47.0,49.0,2.6
2022,S,GA,Senate,Fabrizio/Impact,,2022-07-05,2022-07-11,500,lv,50.0,47.0,1.7
2022,S,GA,Senate,Beacon Research,,2022-07-05,2022-07-20,1003,rv,48.0,36.0,0.9
2022,S,GA,Senate,Beacon Research,,2022-07-05,2022-07-20,602,lv,48.0,43.0,0.9
2022,S,GA,Senate,U. Georgia SPIA,,2022-07-14,2022-07-22,902,lv,46.1,42.5,2.2
2022,S,GA,Senate,PEM Management Corporation,R,2022-07-22,2022-07-24,300,lv,41.7,46.3,
2022,S,GA,Senate,SurveyUSA,,2022-07-21,2022-07-24,604,lv,48.0,39.0,2.8
2022,S,GA,Senate,Beacon/Shaw,,2022-07-22,2022-07-26,901,rv,46.0,42.0,2.8
2022,S,GA,Senate,InsiderAdvantage,,2022-07-26,2022-07-27,750,lv,48.0,45.0,2.0
2022,S,GA,Senate,Research Affiliates,D,2022-07-26,2022-08-01,420,lv,49.0,46.0,
2022,S,GA,Senate,Phillips Academy,,2022-08-03,2022-08-07,971,rv,43.6,45.2,1.7
2022,S,GA,Senate,Trafalgar Group,R,2022-08-24,2022-08-27,1079,lv,46.7,47.5,0.7
2022,S,GA,Senate,Emerson,,2022-08-28,2022-08-29,600,lv,43.9,45.6,2.9
2022,S,GA,Senate,InsiderAdvantage,,2022-09-06,2022-09-07,550,lv,44.0,47.0,2.0
2022,S,GA,Senate,Echelon Insights,,2022-08-31,2022-09-07,751,lv,50.0,40.0,2.7
2022,S,GA,Senate,Center Street PAC,D,2022-09-09,2022-09-12,542,lv,49.0,45.0,1.0
2022,S,GA,Senate,Center Street PAC,D,2022-09-09,2022-09-12,949,rv,50.0,37.0,1.0
2022,S,GA,Senate,Quinnipiac,,2022-09-08,2022-09-12,1278,lv,52.0,46.0,2.8
2022,S,GA,Senate,Marist College,,2022-09-12,2022-09-15,1202,rv,47.0,42.0,2.9
2022,S,GA,Senate,U. Georgia SPIA,,2022-09-05,2022-09-16,861,lv,44.2,45.8,2.2
2022,S,GA,Senate,YouGov,,2022-09-14,2022-09-19,1178,lv,51.0,49.0,3.0
2022,S,GA,Senate,Data for Progress,,2022-09-16,2022-09-20,1006,lv,46.0,46.0,2.6
2022,S,GA,Senate,Beacon/Shaw,,2022-09-22,2022-09-26,1011,rv,46.0,41.0,2.8
2022,S,GA,Senate,InsiderAdvantage,,2022-10-04,2022-10-04,550,lv,47.2,43.6,2.0
2022,S,GA,Senate,SurveyUSA,,2022-09-30,2022-10-04,1076,lv,50.0,38.0,2.8
2022,S,GA,Senate,U. Georgia SPIA,,2022-09-25,2022-10-04,1030,lv,46.4,43.4,2.2
2022,S,GA,Senate,Emerson,,2022-10-06,2022-10-07,1000,lv,47.8,45.6,2.9
2022,S,GA,Senate,Quinnipiac,,2022-10-07,2022-10-10,1157,lv,52.0,45.0,2.8
2022,S,GA,Senate,Trafalgar Group,R,2022-10-08,2022-10-11,1084,lv,46.3,44.8,0.7
2022,S,GA,Senate,Moore Information,R,2022-10-08,2022-10-11,800,lv,44.0,46.0,0.6
2022,S,GA,Senate,Civiqs,,2022-10-08,2022-10-11,717,lv,49.0,46.0,2.4
2022,S,GA,Senate,Wick,,2022-10-08,2022-10-13,1018,lv,46.1,46.1,1.4
2022,S,GA,Senate,InsiderAdvantage,,2022-10-16,2022-10-16,550,lv,46.3,43.4,2.0
2022,S,GA,Senate,Landmark Communications,,2022-10-15,2022-10-17,500,lv,46.1,46.0,2.1
2022,S,GA,Senate,Data for Progress,,2022-10-13,2022-10-17,984,lv,48.0,47.0,2.6
2022,S,GA,Senate,East Carolina University,,2022-10-13,2022-10-18,905,lv,48.7,46.5,2.6
2022,S,GA,Senate,Hart Research Associates,D,2022-10-19,2022-10-21,503,lv,48.0,45.0,1.0
2022,S,GA,Senate,Trafalgar Group,R,2022-10-21,2022-10-23,1076,lv,46.5,48.9,0.7
2022,S,GA,Senate,Rasmussen,,2022-10-23,2022-10-24,1053,lv,43.0,48.0,2.1
2022,S,GA,Senate,co/efficient,R,2022-10-24,2022-10-25,946,lv,43.6,47.0,1.1
2022,S,GA,Senate,Moore Information,R,2022-10-22,2022-10-25,800,lv,42.0,46.0,0.6
2022,S,GA,Senate,InsiderAdvantage,,2022-10-27,2022-10-27,550,lv,45.3,47.5,2.0
2022,S,GA,Senate,Siena/NYT,,2022-10-24,2022-10-27,604,lv,47.0,44.0,3.0
2022,S,GA,Senate,U. Georgia SPIA,,2022-10-16,2022-10-27,1022,lv,45.2,45.5,2.2
2022,S,GA,Senate,Beacon/Shaw,,2022-10-26,2022-10-30,1002,rv,44.0,43.0,2.8
2022,S,GA,Senate,Emerson,,2022-10-28,2022-10-31,1000,lv,49.5,47.6,2.9
2022,S,GA,Senate,Patinkin Research Strategies,D,2022-10-30,2022-11-01,700,rv,49.0,45.0,1.3
2022,S,GA,Senate,Remington,,2022-11-01,2022-11-02,1150,lv,45.0,49.0,2.6
2022,S,GA,Senate,Amber Integrated,,2022-11-01,2022-11-02,600,lv,45.0,48.0,1.5
2022,S,GA,Senate,Echelon Insights,,2022-10-31,2022-11-02,500,lv,45.0,49.0,2.7
2022,S,GA,Senate,Echelon Insights,,2022-10-31,2022-11-02,500,lv,45.0,52.0,2.7
2022,S,GA,Senate,Marist College,,2022-10-31,2022-11-02,1168,rv,49.0,45.0,2.9
2022,S,GA,Senate,SurveyUSA,,2022-10-29,2022-11-02,1171,lv,49.0,43.0,2.8
2022,S,GA,Senate,Moore Information,R,2022-10-29,2022-11-02,800,lv,44.0,49.0,0.6
2022,S,GA,Senate,East Carolina University,,2022-11-02,2022-11-05,1077,lv,48.9,48.9,2.6
2022,S,GA,Senate,InsiderAdvantage,,2022-11-06,2022-11-06,550,lv,47.0,49.0,2.0
2022,S,GA,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,49.0,49.0,2.4
2022,S,GA,Senate,Trafalgar Group,R,2022-11-04,2022-11-06,1103,lv,46.5,49.7,0.7
2022,S,GA,Senate,Data for Progress,,2022-11-02,2022-11-06,1474,lv,48.0,49.0,2.6
2022,S,GA,Senate,Targoz Market Research,,2022-11-02,2022-11-06,579,lv,47.0,49.0,1.8
2022,S,GA,Senate,Targoz Market Research,,2022-11-02,2022-11-06,810,rv,46.0,41.0,1.8
2022,S,GA,Senate,AtlasIntel,,2022-11-05,2022-11-07,905,a,45.4,46.5,2.7
2022,S,GA,Senate,AtlasIntel,,2022-11-05,2022-11-07,791,lv,45.8,49.0,2.7
2022,S,GA,Senate,The Political Matrix/The Listener Group,,2022-11-05,2022-11-07,690,lv,59.0,41.0,0.7
2022,S,GA,Senate,Landmark Communications,,2022-11-04,2022-11-07,1214,lv,46.4,46.8,2.1
2022,S,IA,Senate,Change Research,D,2022-04-06,2022-04-11,1070,lv,42.0,45.0,1.4
2022,S,IA,Senate,Change Research,D,2022-06-30,2022-07-04,1488,lv,44.0,49.0,1.4
2022,S,IA,Senate,Selzer,,2022-07-10,2022-07-13,597,lv,39.0,47.0,2.8
2022,S,IA,Senate,Cygnal,R,2022-07-13,2022-07-14,600,lv,43.4,51.6,2.1
2022,S,IA,Senate,Change Research,D,2022-09-03,2022-09-08,1143,lv,44.0,48.0,1.4
2022,S,IA,Senate,Change Research,D,2022-09-23,2022-09-28,978,lv,44.0,49.0,1.4
2022,S,IA,Senate,Cygnal,R,2022-10-02,2022-10-04,600,lv,39.7,54.1,2.1
2022,S,IA,Senate,Emerson,,2022-10-02,2022-10-04,959,lv,38.0,48.7,2.9
2022,S,IA,Senate,Selzer,,2022-10-09,2022-10-12,620,lv,43.0,46.0,2.8
2022,S,IA,Senate,Change Research,D,2022-10-14,2022-10-18,1008,lv,45.0,48.0,1.4
2022,S,IA,Senate,Tarrance,R,2022-10-15,2022-10-19,600,lv,42.0,53.0,1.6
2022,S,IA,Senate,Civiqs,,2022-10-22,2022-10-25,623,lv,44.0,52.0,2.4
2022,S,IA,Senate,Cygnal,R,2022-10-26,2022-10-27,600,lv,42.7,53.9,2.1
2022,S,IA,Senate,Selzer,,2022-10-31,2022-11-03,801,lv,41.0,53.0,2.8
2022,S,IL,Senate,Victory Research,,2022-07-17,2022-07-19,1208,lv,43.3,33.9,1.8
2022,S,IL,Senate,Victory Geek,,2022-08-25,2022-08-28,512,lv,58.0,35.0,
2022,S,IL,Senate,Emerson,,2022-09-21,2022-09-23,1000,lv,49.7,30.8,2.9
2022,S,IL,Senate,PPP,,2022-10-10,2022-10-11,770,lv,50.0,36.0,1.4
2022,S,IL,Senate,Research America,,2022-10-05,2022-10-11,1000,rv,48.2,28.5,0.7
2022,S,IL,Senate,Emerson,,2022-10-20,2022-10-24,1000,lv,49.1,39.3,2.9
2022,S,IL,Senate,Civiqs,,2022-10-22,2022-10-25,659,lv,56.0,40.0,2.4
2022,S,IL,Senate,Research Co.,,2022-11-04,2022-11-06,450,lv,58.0,40.0,2.4
2022,S,IN,Senate,Change Research,D,2022-08-20,2022-08-24,2111,lv,42.0,45.0,1.4
2022,S,IN,Senate,ARW Strategies,,2022-09-25,2022-09-26,600,lv,37.0,39.0,
2022,S,IN,Senate,Civiqs,,2022-11-04,2022-11-07,707,lv,38.0,49.0,2.4
2022,S,KS,Senate,Battleground Connect,R,2022-08-08,2022-08-10,1074,lv,36.8,57.5,
2022,S,KS,Senate,Echelon Insights,,2022-08-31,2022-09-07,392,lv,35.0,54.0,2.7
2022,S,KS,Senate,Emerson,,2022-09-15,2022-09-18,1000,lv,33.1,45.3,2.9
2022,S,KS,Senate,Emerson,,2022-10-27,2022-10-29,1000,lv,32.6,54.2,2.9
2022,S,KY,Senate,Mason-Dixon,,2022-01-19,2022-01-22,625,rv,39.0,55.0,2.6
2022,S,MD,Senate,Goucher College,,2022-09-08,2022-09-12,748,lv,56.0,33.0,
2022,S,MO,Senate,Remington,,2022-04-27,2022-04-28,986,lv,32.0,50.0,2.6
2022,S,MO,Senate,SurveyUSA,,2022-05-11,2022-05-15,1412,lv,34.0,47.0,2.8
2022,S,MO,Senate,YouGov,,2022-08-08,2022-08-16,900,lv,38.0,49.0,3.0
2022,S,MO,Senate,Remington,,2022-08-24,2022-08-25,1011,lv,40.0,51.0,2.6
2022,S,MO,Senate,SurveyUSA,,2022-09-14,2022-09-18,670,lv,36.0,47.0,2.8
